pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('sweet', 'candy')",pos,2.0,12.5,2.0,0.0,0.0,12.5,0.0,0.0,9.0
"('sweet', 'corn')",pos,2.0,7.5,2.0,0.0,0.0,7.5,0.0,0.0,3.6666666666666665
"('sweet', 'puree')",pos,2.0,15.0,2.0,0.0,0.0,15.0,0.0,0.0,6.0
"('sweet', 'lychee')",pos,1.0,11.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0
"('sweet', 'desert')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
"('sweet', 'jam')",pos,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,4.5
"('sweet', 'beet')",pos,1.6,8.4,1.6,0.0,0.0,8.4,0.0,0.0,3.8
"('sweet', 'yogurt')",pos,2.0,14.0,2.0,0.0,0.0,14.0,0.0,0.0,5.0
"('sweet', 'nectarine')",pos,0.8,11.0,0.8,0.0,0.0,11.0,0.0,0.0,3.0
"('sweet', 'squash')",pos,2.0,8.2,2.0,0.0,0.0,8.2,0.0,0.0,7.6
"('sweet', 'pumpkin')",pos,2.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,6.0
"('sweet', 'blueberry')",pos,1.0,16.0,1.0,0.0,0.0,16.0,0.0,0.0,4.0
"('sweet', 'tea')",pos,2.0,13.4,2.0,0.0,0.0,13.4,0.0,0.0,12.0
"('sweet', 'raisin')",pos,1.0,13.25,1.0,0.0,0.0,13.25,0.0,0.0,2.0
"('sweet', 'pie')",pos,2.0,14.0,2.0,0.0,0.0,14.0,0.0,0.0,6.5
"('sweet', 'pepper')",pos,0.8,4.0,0.8,0.0,0.0,4.0,0.0,0.0,3.0
"('sweet', 'spud')",pos,0.2,2.0,0.2,0.0,0.0,2.0,0.0,0.0,4.0
"('sweet', 'flavor')",pos,2.0,18.5,2.0,0.0,0.0,18.5,0.0,0.0,11.0
"('sweet', 'saskatoon')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
"('sweet', 'mangosteen')",pos,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
"('sweet', 'tamarind')",pos,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0
"('sweet', 'donut')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"('sweet', 'cider')",pos,2.0,11.333333333333334,2.0,0.0,0.0,11.333333333333334,0.0,0.0,10.0
"('sweet', 'carrot')",pos,2.0,8.6,2.0,0.0,0.0,8.6,0.0,0.0,3.2
"('sweet', 'pineapple')",pos,2.0,17.0,2.0,0.0,0.0,17.0,0.0,0.0,9.4
"('sweet', 'melon')",pos,1.0,15.2,1.0,0.0,0.0,15.2,0.0,0.0,4.2
"('sweet', 'fruit')",pos,2.0,18.0,2.0,0.0,0.0,18.0,0.0,0.0,9.333333333333334
"('sweet', 'banana')",pos,1.8,13.6,1.8,0.0,0.0,13.6,0.0,0.0,9.4
"('sweet', 'muscat')",pos,0.3333333333333333,5.833333333333333,0.3333333333333333,0.0,0.0,5.833333333333333,0.0,0.0,4.0
"('sweet', 'dewberry')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"('sweet', 'parsnip')",pos,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0
"('sweet', 'chocolate')",pos,2.0,15.333333333333334,2.0,0.0,0.0,15.333333333333334,0.0,0.0,13.0
"('sweet', 'fennel')",pos,1.0,9.2,1.0,0.0,0.0,9.2,0.0,0.0,3.8
"('sweet', 'nut')",pos,1.0,10.5,1.0,0.0,0.0,10.5,0.0,0.0,10.75
"('sweet', 'ketchup')",pos,2.0,8.0,2.0,0.0,0.0,8.0,0.0,0.0,4.0
"('sweet', 'onion')",pos,1.0,5.6,1.0,0.0,0.0,5.6,0.0,0.0,4.4
"('sweet', 'allspice')",pos,0.0,3.75,0.0,0.0,0.0,3.75,0.0,0.0,0.75
"('sweet', 'biscuit')",pos,2.0,9.0,2.0,0.0,0.0,9.0,0.0,0.0,5.0
"('sweet', 'flavoring')",pos,1.0,13.0,1.0,0.0,0.0,13.0,0.0,0.0,4.0
"('sweet', 'pear')",pos,1.0,15.8,1.0,0.0,0.0,15.8,0.0,0.0,5.4
"('sweet', 'almond')",pos,2.0,15.5,2.0,0.0,0.0,15.5,0.0,0.0,7.25
"('sweet', 'pea')",pos,1.0,5.833333333333333,1.0,0.0,0.0,5.833333333333333,0.0,0.0,5.666666666666667
"('sweet', 'grape')",pos,1.8333333333333333,15.333333333333334,1.8333333333333333,0.0,0.0,15.333333333333334,0.0,0.0,7.666666666666667
"('sweet', 'litchi')",pos,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0
"('sweet', 'watermelon')",pos,2.0,17.6,2.0,0.0,0.0,17.6,0.0,0.0,10.0
"('sweet', 'chilli')",pos,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0
"('sweet', 'peach')",pos,1.0,17.166666666666668,1.0,0.0,0.0,17.166666666666668,0.0,0.0,10.0
"('sweet', 'pod')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('sweet', 'lime')",neg,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.8333333333333334
"('sweet', 'linseed')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"('sweet', 'soup')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666
"('sweet', 'emperor')",neg,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,3.0
"('sweet', 'salad')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
"('sweet', 'wintergreen')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('sweet', 'bean')",neg,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,7.666666666666667
"('sweet', 'artichoke')",neg,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,2.0
"('sweet', 'butter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665
"('sweet', 'vinaigrette')",neg,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
"('sweet', 'grain')",neg,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,2.0
"('sweet', 'spinach')",neg,0.0,4.4,0.0,0.0,0.0,4.4,0.0,0.0,3.8
"('sweet', 'soybean')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('sweet', 'pistachio')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25
"('sweet', 'ginger')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
"('sweet', 'cheese')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.75
"('sweet', 'sorrel')",neg,0.14285714285714285,3.142857142857143,0.14285714285714285,0.0,0.0,3.142857142857143,0.0,0.0,2.0
"('sweet', 'cauliflower')",neg,0.4,1.8,0.4,0.0,0.0,1.8,0.0,0.0,2.0
"('sweet', 'kale')",neg,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333
"('sweet', 'lentil')",neg,0.0,1.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,3.5
"('sweet', 'jack')",neg,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,3.7
"('sweet', 'pork')",neg,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0
"('sweet', 'broccoli')",neg,0.8,3.2,0.8,0.0,0.0,3.2,0.0,0.0,2.2
"('sweet', 'rice')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cucumber')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
"('sweet', 'radish')",neg,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.2
"('sweet', 'legume')",neg,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0
"('sweet', 'asparagus')",neg,0.0,6.2,0.0,0.0,0.0,6.2,0.0,0.0,5.6
"('sweet', 'chipotle')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('sweet', 'lemon')",neg,0.0,1.6,0.0,0.0,0.0,1.6,0.0,0.0,2.0
"('sweet', 'pepperoni')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
"('sweet', 'zucchini')",neg,1.0,2.8,1.0,0.0,0.0,2.8,0.0,0.0,2.2
"('sweet', 'chicken')",neg,0.0,5.2,0.0,0.0,0.0,5.2,0.0,0.0,7.6
"('sweet', 'avocado')",neg,0.0,4.4,0.0,0.0,0.0,4.4,0.0,0.0,3.8
"('sweet', 'rye')",neg,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666
"('sweet', 'acorn')",neg,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4.0
"('sweet', 'sardine')",neg,0.0,1.8333333333333333,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,2.0
"('sweet', 'mussel')",neg,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,3.25
"('sweet', 'olive')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8333333333333333
"('sweet', 'freestone')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
"('sweet', 'peeler')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"('sweet', 'lobster')",neg,0.25,3.0,0.25,0.0,0.0,3.0,0.0,0.0,6.5
"('sweet', 'soy')",neg,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667
"('sweet', 'oyster')",neg,0.0,3.4,0.0,0.0,0.0,3.4,0.0,0.0,8.2
"('sweet', 'chickpea')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"('sweet', 'bacon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
"('sweet', 'fry')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
"('sweet', 'scallop')",neg,0.2,0.4,0.2,0.0,0.0,0.4,0.0,0.0,2.8
"('sweet', 'coffee')",neg,0.0,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,5.833333333333333
"('sweet', 'hip')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cabbage')",neg,0.16666666666666666,4.5,0.16666666666666666,0.0,0.0,4.5,0.0,0.0,2.3333333333333335
"('sweet', 'pulse')",neg,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0
"('sweet', 'amaranth')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'spike')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
"('sweet', 'cottonseed')",neg,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0
"('sweet', 'mast')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
"('sweet', 'edda')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('sweet', 'veg')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"('sweet', 'crab')",neg,0.0,4.25,0.0,0.0,0.0,4.25,0.0,0.0,4.0
"('sweet', 'iceberg')",neg,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.75
"('sweet', 'pip')",neg,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,4.0
"('sweet', 'bulgur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('hot', 'popcorn')",pos,2.0,8.75,1.0,0.0,1.0,3.75,5.0,0.0,27.0
"('hot', 'bulb')",pos,1.5,5.5,0.5,0.0,1.0,1.5,4.0,0.0,15.0
"('hot', 'space')",pos,0.25,2.5,0.25,0.0,0.0,1.5,1.0,0.0,22.75
"('hot', 'lightning')",pos,1.0,6.0,0.5,0.0,0.5,1.5,4.5,0.0,10.0
"('hot', 'glass')",pos,1.0,14.0,0.0,0.0,1.0,9.333333333333334,4.666666666666667,0.0,42.0
"('hot', 'dish')",pos,1.6,14.2,1.6,0.0,0.0,9.4,4.8,0.0,25.8
"('hot', 'mug')",pos,1.3333333333333333,8.0,1.0,0.0,0.3333333333333333,5.666666666666667,2.3333333333333335,0.0,18.333333333333332
"('hot', 'pancake')",pos,0.5,7.5,0.5,0.0,0.0,3.5,4.0,0.0,24.0
"('hot', 'marinade')",pos,1.5,8.5,1.5,0.0,0.0,6.0,2.5,0.0,20.0
"('hot', 'skillet')",pos,2.0,8.5,2.0,0.0,0.0,5.5,3.0,0.0,12.0
"('hot', 'coal')",pos,1.5,4.5,0.5,0.0,1.0,3.5,1.0,0.0,13.5
"('hot', 'summertime')",pos,3.0,8.5,2.0,0.0,1.0,4.5,4.0,0.0,32.0
"('hot', 'bathroom')",pos,1.0,7.0,0.5,0.0,0.5,4.0,3.0,0.0,21.5
"('hot', 'oven')",pos,3.0,10.5,2.0,0.0,1.0,5.5,5.0,0.0,14.5
"('hot', 'drink')",pos,0.75,12.0,0.75,0.0,0.0,9.0,3.0,0.0,32.0
"('hot', 'bottle')",pos,1.3333333333333333,10.666666666666666,0.6666666666666666,0.0,0.6666666666666666,6.666666666666667,4.0,0.0,34.666666666666664
"('hot', 'firewood')",pos,2.0,9.5,1.0,0.0,1.0,6.5,3.0,0.0,22.0
"('hot', 'hearth')",pos,3.0,9.0,2.0,0.0,1.0,5.0,4.0,0.0,15.0
"('hot', 'kiln')",pos,2.0,5.5,1.0,0.0,1.0,2.5,3.0,0.0,9.5
"('hot', 'fondue')",pos,1.5,7.0,1.5,0.0,0.0,5.0,2.0,0.0,10.5
"('hot', 'heat')",pos,3.0,15.666666666666666,2.0,0.0,1.0,11.333333333333334,4.333333333333333,0.0,33.0
"('hot', 'firebox')",pos,2.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0
"('hot', 'dessert')",pos,0.5,17.0,0.5,0.0,0.0,11.0,6.0,0.0,26.5
"('hot', 'pudding')",pos,1.0,11.0,0.5,0.0,0.5,7.5,3.5,0.0,17.0
"('hot', 'roast')",pos,2.0,11.0,1.5,0.0,0.5,7.0,4.0,0.0,13.0
"('hot', 'sauna')",pos,3.0,3.5,2.0,0.0,1.0,0.5,3.0,0.0,11.0
"('hot', 'sandwich')",pos,1.0,11.0,1.0,0.0,0.0,6.0,5.0,0.0,21.0
"('hot', 'tub')",pos,2.3333333333333335,7.0,1.3333333333333333,0.0,1.0,4.666666666666667,2.3333333333333335,0.0,22.0
"('hot', 'fireplace')",pos,2.5,11.0,1.5,0.0,1.0,6.0,5.0,0.0,12.5
"('hot', 'bath')",pos,2.0,9.666666666666666,2.0,0.0,0.0,7.0,2.6666666666666665,0.0,24.0
"('hot', 'flame')",pos,3.0,8.5,2.0,0.0,1.0,5.0,3.5,0.0,19.0
"('hot', 'jug')",pos,0.0,2.6666666666666665,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,8.0
"('hot', 'lava')",pos,3.0,6.5,2.0,0.0,1.0,2.5,4.0,0.0,21.5
"('hot', 'grill')",pos,3.0,10.5,2.0,0.0,1.0,5.5,5.0,0.0,18.5
"('hot', 'cupcake')",pos,0.5,8.0,0.5,0.0,0.0,5.0,3.0,0.0,12.5
"('hot', 'casserole')",pos,1.3333333333333333,12.0,1.3333333333333333,0.0,0.0,8.0,4.0,0.0,18.666666666666668
"('hot', 'quesadilla')",pos,2.0,9.0,2.0,0.0,0.0,6.0,3.0,0.0,8.5
"('hot', 'shower')",pos,2.5,7.5,1.5,0.0,1.0,4.5,3.0,0.0,17.5
"('hot', 'bathtub')",pos,2.0,3.5,1.0,0.0,1.0,2.5,1.0,0.0,20.5
"('hot', 'campfire')",pos,2.0,11.0,1.0,0.0,1.0,5.5,5.5,0.0,18.5
"('hot', 'flatbread')",pos,0.5,8.5,0.5,0.0,0.0,5.5,3.0,0.0,11.0
"('hot', 'kettle')",pos,2.0,13.0,2.0,0.0,0.0,10.0,3.0,0.0,33.0
"('hot', 'bread')",pos,1.0,16.0,0.6666666666666666,0.0,0.3333333333333333,10.666666666666666,5.333333333333333,0.0,31.0
"('hot', 'enchiladas')",pos,2.0,6.0,2.0,0.0,0.0,4.5,1.5,0.0,11.0
"('hot', 'cake')",pos,0.3333333333333333,12.333333333333334,0.3333333333333333,0.0,0.0,7.0,5.333333333333333,0.0,24.0
"('hot', 'atmosphere')",pos,2.6666666666666665,6.333333333333333,1.6666666666666667,0.0,1.0,3.0,3.3333333333333335,0.0,28.333333333333332
"('hot', 'tile')",pos,1.5,3.0,1.0,0.0,0.5,1.0,2.0,0.0,14.0
"('hot', 'pot')",pos,2.25,9.5,1.75,0.0,0.5,8.5,1.0,0.0,17.0
"('hot', 'soup')",pos,3.0,15.0,2.0,0.0,1.0,9.666666666666666,5.333333333333333,0.0,34.666666666666664
"('hot', 'fire')",pos,1.5,7.25,0.5,0.0,1.0,3.5,3.75,0.0,18.0
"('hot', 'syrup')",pos,2.0,7.5,1.5,0.0,0.5,5.0,2.5,0.0,17.5
"('hot', 'puree')",pos,1.0,6.5,1.0,0.0,0.0,4.5,2.0,0.0,14.5
"('hot', 'boiler')",pos,3.0,12.0,2.0,0.0,1.0,8.0,4.0,0.0,24.5
"('hot', 'toast')",pos,3.0,16.5,2.0,0.0,1.0,10.0,6.5,0.0,29.0
"('hot', 'vapor')",pos,2.0,7.5,1.0,0.0,1.0,4.5,3.0,0.0,27.0
"('hot', 'pastry')",pos,0.0,9.5,0.0,0.0,0.0,6.5,3.0,0.0,11.0
"('hot', 'stove')",pos,3.0,20.0,2.0,0.0,1.0,14.0,6.0,0.0,29.0
"('hot', 'steam')",pos,3.0,14.0,2.0,0.0,1.0,9.5,4.5,0.0,29.5
"('hot', 'geyser')",pos,0.0,3.5,0.0,0.0,0.0,2.0,1.5,0.0,7.0
"('hot', 'tray')",pos,1.0,18.0,1.0,0.0,0.0,12.0,6.0,0.0,33.5
"('hot', 'tea')",pos,1.8,11.2,1.0,0.0,0.8,7.8,3.4,0.0,33.4
"('hot', 'heating')",pos,2.0,2.5,1.0,0.0,1.0,2.5,0.0,0.0,9.0
"('hot', 'pie')",pos,0.5,9.0,0.0,0.0,0.5,6.5,2.5,0.0,20.0
"('hot', 'pizza')",pos,1.5,8.0,0.5,0.0,1.0,5.5,2.5,0.0,7.0
"('hot', 'burner')",pos,3.0,9.5,2.0,0.0,1.0,5.5,4.0,0.0,15.0
"('hot', 'toaster')",pos,2.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,6.5
"('hot', 'furnace')",pos,3.0,10.5,2.0,0.0,1.0,5.5,5.0,0.0,15.5
"('hot', 'griddle')",pos,3.0,8.0,2.0,0.0,1.0,4.0,4.0,0.0,11.0
"('hot', 'jungle')",pos,1.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,17.0
"('hot', 'soot')",pos,1.0,6.5,0.0,0.0,1.0,3.5,3.0,0.0,26.5
"('hot', 'coffee')",pos,1.8333333333333333,11.833333333333334,1.0,0.0,0.8333333333333334,7.666666666666667,4.166666666666667,0.0,29.333333333333332
"('hot', 'meat')",pos,2.3333333333333335,12.666666666666666,1.3333333333333333,0.0,1.0,8.666666666666666,4.0,0.0,35.333333333333336
"('hot', 'custard')",pos,2.0,12.0,2.0,0.0,0.0,8.5,3.5,0.0,27.5
"('hot', 'pasta')",pos,2.5,13.5,2.0,0.0,0.5,10.0,3.5,0.0,24.0
"('hot', 'can')",pos,1.25,10.25,0.75,0.0,0.5,8.5,1.75,0.0,39.0
"('hot', 'dough')",pos,0.3333333333333333,11.333333333333334,0.3333333333333333,0.0,0.0,8.0,3.3333333333333335,0.0,27.333333333333332
"('hot', 'fume')",pos,0.5,4.5,0.0,0.0,0.5,3.0,1.5,0.0,10.0
"('hot', 'chocolate')",pos,2.6666666666666665,13.0,2.0,0.0,0.6666666666666666,8.666666666666666,4.333333333333333,0.0,36.666666666666664
"('hot', 'snack')",pos,1.0,8.0,0.5,0.0,0.5,5.0,3.0,0.0,20.5
"('hot', 'butter')",pos,1.6666666666666667,9.0,1.3333333333333333,0.0,0.3333333333333333,6.0,3.0,0.0,17.666666666666668
"('hot', 'kerosene')",pos,1.5,8.5,0.5,0.0,1.0,5.0,3.5,0.0,24.0
"('hot', 'cooker')",pos,3.0,10.5,2.0,0.0,1.0,9.5,1.0,0.0,23.0
"('hot', 'seasoning')",pos,1.5,7.5,1.5,0.0,0.0,6.5,1.0,0.0,10.5
"('hot', 'tandoor')",pos,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0
"('hot', 'water')",pos,3.0,14.0,2.0,0.0,1.0,8.75,5.25,0.0,43.5
"('hot', 'heater')",pos,3.0,10.0,2.0,0.0,1.0,6.0,4.0,0.0,15.5
"('hot', 'kitchen')",pos,3.0,15.0,2.0,0.0,1.0,11.0,4.0,0.0,33.0
"('hot', 'outfit')",pos,0.5,2.5,0.0,0.0,0.5,2.0,0.5,0.0,26.0
"('hot', 'cookware')",pos,2.5,5.5,1.5,0.0,1.0,5.5,0.0,0.0,14.5
"('hot', 'wok')",pos,2.0,7.0,2.0,0.0,0.0,5.0,2.0,0.0,12.0
"('hot', 'noodle')",pos,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,13.0
"('hot', 'barbecue')",pos,3.0,10.0,2.0,0.0,1.0,5.666666666666667,4.333333333333333,0.0,13.0
"('hot', 'chimney')",pos,3.0,7.0,2.0,0.0,1.0,4.0,3.0,0.0,16.5
"('hot', 'spiciness')",pos,2.0,4.0,2.0,0.0,0.0,2.5,1.5,0.0,6.0
"('hot', 'tortilla')",pos,1.5,9.0,1.5,0.0,0.0,5.0,4.0,0.0,15.5
"('hot', 'sauce')",pos,2.0,11.0,2.0,0.0,0.0,8.5,2.5,0.0,20.5
"('hot', 'jar')",pos,0.6666666666666666,10.0,0.6666666666666666,0.0,0.0,9.0,1.0,0.0,25.0
"('hot', 'charcoal')",pos,3.0,10.333333333333334,2.0,0.0,1.0,6.0,4.333333333333333,0.0,27.666666666666668
"('hot', 'ingredient')",pos,0.3333333333333333,6.666666666666667,0.3333333333333333,0.0,0.0,6.666666666666667,0.0,0.0,22.0
"('hot', 'chutney')",pos,1.0,2.5,1.0,0.0,0.0,1.5,1.0,0.0,13.0
"('hot', 'problem')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,13.5
"('hot', 'beer')",neg,0.0,2.6666666666666665,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,15.333333333333334
"('hot', 'boot')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
"('hot', 'basement')",neg,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,19.0
"('hot', 'fruitcake')",neg,0.0,4.333333333333333,0.0,0.0,0.0,3.3333333333333335,1.0,0.0,17.333333333333332
"('hot', 'candy')",neg,0.5,4.0,0.0,0.0,0.5,3.0,1.0,0.0,21.5
"('hot', 'icicle')",neg,1.0,4.5,0.5,0.0,0.5,1.5,3.0,0.0,4.0
"('hot', 'garlic')",neg,0.5,2.25,0.5,0.0,0.0,1.75,0.5,0.0,9.25
"('hot', 'vinaigrette')",neg,0.5,2.0,0.0,0.0,0.5,2.0,0.0,0.0,11.5
"('hot', 'vegetable')",neg,0.8,6.4,0.6,0.0,0.2,5.4,1.0,0.0,26.0
"('hot', 'cheesecloth')",neg,0.0,5.5,0.0,0.0,0.0,3.5,2.0,0.0,12.0
"('hot', 'bikini')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
"('hot', 'ice')",neg,0.0,5.0,0.0,0.0,0.0,2.6666666666666665,2.3333333333333335,0.0,15.0
"('hot', 'fridge')",neg,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,31.0
"('hot', 'utensil')",neg,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0
"('hot', 'people')",neg,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,23.5
"('hot', 'yogurt')",neg,0.0,5.5,0.0,0.0,0.0,4.0,1.5,0.0,18.0
"('hot', 'shoe')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
"('hot', 'anger')",neg,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,15.5
"('hot', 'refrigerator')",neg,0.0,6.5,0.0,0.0,0.0,5.0,1.5,0.0,25.0
"('hot', 'happiness')",neg,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,16.5
"('hot', 'toilet')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,15.5
"('hot', 'laundry')",neg,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,14.5
"('hot', 'countertop')",neg,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,12.0
"('hot', 'hair')",neg,0.0,3.0,0.0,0.0,0.0,0.6666666666666666,2.3333333333333335,0.0,10.0
"('hot', 'condiment')",neg,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,14.5
"('hot', 'pomade')",neg,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0
"('hot', 'toe')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"('hot', 'argument')",neg,0.5,1.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0
"('hot', 'sundae')",neg,1.0,2.0,1.0,0.0,0.0,1.5,0.5,0.0,4.5
"('hot', 'cooler')",neg,0.75,2.25,0.75,0.0,0.0,1.0,1.25,0.0,8.75
"('hot', 'river')",neg,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,16.5
"('hot', 'juice')",neg,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,10.333333333333334
"('hot', 'lemonade')",neg,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,12.666666666666666
"('hot', 'freezer')",neg,0.0,7.5,0.0,0.0,0.0,6.5,1.0,0.0,21.5
"('hot', 'cream')",neg,0.0,2.6666666666666665,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,14.333333333333334
"('hot', 'flowerpot')",neg,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0
"('hot', 'puzzle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334
"('hot', 'idea')",neg,0.5,4.0,0.5,0.0,0.0,3.5,0.5,0.0,21.5
"('hot', 'table')",neg,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0
"('hot', 'winter')",neg,0.0,2.5,0.0,0.0,0.0,1.0,1.5,0.0,12.0
"('hot', 'nose')",neg,0.25,1.0,0.0,0.0,0.25,0.5,0.5,0.0,6.0
"('hot', 'vinyl')",neg,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,19.0
"('used_in_cooking', 'apron')",pos,5.0,68.0,2.0,1.0,2.0,25.0,43.0,0.0,64.0
"('used_in_cooking', 'tomato')",pos,7.0,297.75,3.5,2.0,1.5,158.0,139.75,0.0,115.5
"('used_in_cooking', 'vinaigrette')",pos,7.0,222.0,3.0,2.0,2.0,118.0,104.0,0.0,64.5
"('used_in_cooking', 'mustard')",pos,7.0,255.75,3.25,2.0,1.75,140.25,115.5,0.0,96.25
