context,n_pos,total_pos,n_neg,total_neg
reeves,1,3,2,3
peptic,1,3,2,3
reconciliation,1,3,1,3
pentagon,1,3,2,3
aso,1,3,2,3
stake,1,3,2,3
rationale,1,3,1,3
belgium,1,3,2,3
reliance,1,3,2,3
reliably,1,3,2,3
statistic,1,3,2,3
permits,1,3,2,3
relaxants,1,3,2,3
reiterated,1,3,2,3
peers,1,3,0,3
pelosi,1,3,1,3
stabilize,1,3,2,3
relates,1,3,1,3
stations,1,3,2,3
realm,1,3,1,3
rebuild,1,3,2,3
profitable,1,3,1,3
saint,1,3,2,3
proprietary,1,3,2,3
stops,1,3,2,3
appointed,1,3,0,3
sad,1,3,1,3
sacramento,1,3,2,3
russell,1,3,1,3
record,1,3,2,3
piece,1,3,2,3
pickle,1,3,1,3
austria,1,3,2,3
spawned,1,3,2,3
royalties,1,3,2,3
aug,1,3,2,3
sake,1,3,2,3
pan,1,3,2,3
scalpel,1,3,2,3
prognosis,1,3,2,3
savings,1,3,1,3
prohibit,1,3,2,3
afterward,1,3,1,3
alan,1,3,2,3
afterwards,1,3,2,3
satisfy,1,3,2,3
satisfactory,1,3,2,3
autoimmune,1,3,2,3
salvage,1,3,1,3
autistic,1,3,2,3
parental,1,3,2,3
pick,1,3,2,3
phosphate,1,3,2,3
rhode,1,3,1,3
reyes,1,3,2,3
partnership,1,3,2,3
phoenix,1,3,2,3
paso,1,3,1,3
phobia,1,3,2,3
richards,1,3,2,3
allowance,1,3,1,3
revolutionary,1,3,2,3
philippines,1,3,2,3
pylori,1,3,2,3
revival,1,3,2,3
publicized,1,3,2,3
phyllis,1,3,2,3
rockies,1,3,2,3
rosie,1,3,2,3
rooted,1,3,1,3
parking,1,3,1,3
rodriguez,1,3,2,3
ride,1,3,1,3
bargaining,1,3,1,3
appropriately,1,3,2,3
speculated,1,3,2,3
banker,1,3,1,3
outcome,1,3,2,3
diminish,1,3,2,3
directed,1,3,2,3
centres,1,3,0,3
inclined,1,3,0,3
incentives,1,3,2,3
incentive,1,3,1,3
wise,1,3,2,3
direction,1,3,2,3
improving,1,3,1,3
certainty,1,3,2,3
directions,1,3,2,3
certified,1,3,2,3
impractical,1,3,2,3
impotent,1,3,2,3
imply,1,3,2,3
tunnel,1,3,1,3
impaired,1,3,1,3
incorporating,1,3,2,3
imminent,1,3,2,3
indicative,1,3,1,3
injured,1,3,2,3
catalyst,1,3,2,3
contract,1,3,1,3
1960,1,3,1,3
elected,1,3,2,3
infusions,1,3,2,3
influenced,1,3,2,3
ceased,1,3,2,3
infect,1,3,2,3
infancy,1,3,2,3
inevitable,1,3,2,3
inequality,1,3,2,3
indonesian,1,3,2,3
indigenous,1,3,2,3
willingness,1,3,2,3
hitter,1,3,1,3
hired,1,3,2,3
hindu,1,3,2,3
widow,1,3,2,3
hey,1,3,1,3
disparate,1,3,2,3
chills,1,3,2,3
beliefs,1,3,1,3
henry,1,3,2,3
henderson,1,3,2,3
undo,1,3,1,3
heck,1,3,1,3
chondroitin,1,3,2,3
chooses,1,3,1,3
wilson,1,3,2,3
twist,1,3,2,3
homesickness,1,3,2,3
disappears,1,3,2,3
identification,1,3,2,3
hurry,1,3,2,3
households,1,3,2,3
hottest,1,3,2,3
hostility,1,3,1,3
horton,1,3,2,3
hopeless,1,3,2,3
hood,1,3,1,3
chernobyl,1,3,2,3
honest,1,3,2,3
abu,1,3,1,3
insects,1,3,2,3
instantaneous,1,3,2,3
heard,1,3,1,3
timetable,1,3,1,3
deliberate,1,3,1,3
lately,1,3,1,3
cabinet,1,3,2,3
cable,1,3,2,3
las,1,3,2,3
tired,1,3,2,3
tissues,1,3,2,3
coordination,1,3,2,3
titanic,1,3,1,3
lagging,1,3,2,3
dell,1,3,2,3
worrying,1,3,1,3
kremlin,1,3,1,3
kosher,1,3,1,3
kline,1,3,2,3
klein,1,3,2,3
departure,1,3,2,3
timer,1,3,2,3
threatened,1,3,2,3
libido,1,3,2,3
levitra,1,3,2,3
deflation,1,3,2,3
lens,1,3,2,3
lending,1,3,1,3
lenders,1,3,2,3
tibet,1,3,2,3
ticket,1,3,2,3
ties,1,3,1,3
legend,1,3,2,3
leather,1,3,1,3
leary,1,3,2,3
lean,1,3,2,3
tone,1,3,2,3
campaigning,1,3,2,3
institutions,1,3,2,3
traded,1,3,1,3
involvement,1,3,2,3
captain,1,3,2,3
destroys,1,3,2,3
trained,1,3,2,3
trans,1,3,2,3
transformation,1,3,1,3
intolerable,1,3,2,3
intestine,1,3,1,3
deterioration,1,3,2,3
interpretation,1,3,1,3
career,1,3,1,3
developers,1,3,2,3
witnesses,1,3,1,3
integrity,1,3,1,3
travails,1,3,1,3
insurers,1,3,2,3
carroll,1,3,2,3
travelers,1,3,2,3
irresponsible,1,3,2,3
kessler,1,3,2,3
kennedy,1,3,2,3
jurors,1,3,0,3
judging,1,3,2,3
jong,1,3,2,3
join,1,3,2,3
johns,1,3,2,3
johannesburg,1,3,2,3
jim,1,3,2,3
jenny,1,3,2,3
toughest,1,3,1,3
jam,1,3,2,3
jacksonville,1,3,1,3
itchy,1,3,2,3
lifting,1,3,2,3
fatty,1,3,2,3
competitive,1,3,2,3
competitor,1,3,2,3
webb,1,3,2,3
vigilance,1,3,1,3
falcons,1,3,2,3
vinyl,1,3,0,3
eyed,1,3,2,3
explosion,1,3,2,3
explore,1,3,1,3
eagerness,1,3,2,3
virtual,1,3,2,3
visiting,1,3,2,3
federation,1,3,2,3
venue,1,3,2,3
fixture,1,3,2,3
drawing,1,3,1,3
vernon,1,3,1,3
finish,1,3,1,3
finale,1,3,2,3
filters,1,3,2,3
files,1,3,2,3
veto,1,3,2,3
comments,1,3,2,3
dress,1,3,1,3
communicate,1,3,1,3
communities,1,3,2,3
feeds,1,3,2,3
earliest,1,3,2,3
280,1,3,2,3
engaged,1,3,1,3
warrant,1,3,2,3
edwards,1,3,2,3
wary,1,3,2,3
conquer,1,3,2,3
encountered,1,3,0,3
enbrel,1,3,0,3
washes,1,3,2,3
wasted,1,3,0,3
emerge,1,3,1,3
weaken,1,3,1,3
egypt,1,3,2,3
el,1,3,2,3
em,1,3,2,3
2010,1,3,2,3
wayward,1,3,1,3
energetic,1,3,2,3
exclude,1,3,2,3
entered,1,3,2,3
exaggerated,1,3,2,3
evolved,1,3,2,3
evident,1,3,2,3
evans,1,3,2,3
vowing,1,3,2,3
ethnic,1,3,2,3
concluding,1,3,2,3
conclusive,1,3,1,3
wage,1,3,2,3
eddie,1,3,1,3
entries,1,3,1,3
enthusiasts,1,3,1,3
flare,1,3,1,3
distasteful,1,3,1,3
contemplate,1,3,1,3
guangdong,1,3,1,3
civilization,1,3,2,3
grew,1,3,2,3
unsightly,1,3,1,3
unsubstantiated,1,3,2,3
grain,1,3,2,3
clarify,1,3,2,3
governance,1,3,1,3
clark,1,3,1,3
clarke,1,3,1,3
clashing,1,3,2,3
goldstein,1,3,2,3
goldman,1,3,1,3
1986,1,3,2,3
gundy,1,3,2,3
guns,1,3,1,3
headlined,1,3,2,3
hazel,1,3,2,3
hay,1,3,2,3
abroad,1,3,1,3
harvest,1,3,2,3
harris,1,3,2,3
hardware,1,3,2,3
aboriginal,1,3,1,3
hanoi,1,3,1,3
ditch,1,3,2,3
diversion,1,3,2,3
unlicensed,1,3,1,3
hague,1,3,1,3
cirrhosis,1,3,2,3
clay,1,3,1,3
dominated,1,3,1,3
friendship,1,3,2,3
clue,1,3,2,3
freely,1,3,2,3
fraud,1,3,2,3
coaches,1,3,2,3
construction,1,3,2,3
foster,1,3,2,3
doubts,1,3,2,3
59,1,3,2,3
forces,1,3,2,3
forbid,1,3,2,3
flood,1,3,1,3
friendly,1,3,2,3
frightening,1,3,1,3
wherever,1,3,1,3
glands,1,3,2,3
1992,1,3,2,3
cleanup,1,3,1,3
gingrich,1,3,1,3
gerrard,1,3,1,3
clogged,1,3,2,3
gerald,1,3,2,3
urge,1,3,2,3
usa,1,3,1,3
gary,1,3,2,3
closet,1,3,2,3
doping,1,3,2,3
gardener,1,3,2,3
closing,1,3,2,3
gao,1,3,2,3
closure,1,3,1,3
gall,1,3,1,3
initiated,1,3,2,3
sweep,1,3,2,3
swing,1,3,2,3
malpractice,1,3,2,3
bio,1,3,2,3
thai,1,3,1,3
brady,1,3,2,3
movies,1,3,2,3
mri,1,3,2,3
tap,1,3,2,3
adopting,1,3,2,3
managing,1,3,2,3
noticing,1,3,1,3
temperatures,1,3,2,3
branch,1,3,1,3
125,1,3,2,3
northwest,1,3,1,3
northern,1,3,2,3
nontoxic,1,3,1,3
17th,1,3,2,3
obstacle,1,3,1,3
counsel,1,3,2,3
boiling,1,3,2,3
miles,1,3,2,3
mile,1,3,1,3
crippled,1,3,2,3
adoption,1,3,2,3
swear,1,3,2,3
criteria,1,3,2,3
sweaty,1,3,2,3
critic,1,3,1,3
blight,1,3,2,3
curriculum,1,3,2,3
yours,1,3,2,3
mount,1,3,1,3
object,1,3,2,3
bronchitis,1,3,2,3
writer,1,3,2,3
municipalities,1,3,2,3
ten,1,3,1,3
networking,1,3,1,3
termed,1,3,2,3
meets,1,3,0,3
brilliant,1,3,1,3
nathan,1,3,1,3
meet,1,3,2,3
medieval,1,3,2,3
admitting,1,3,2,3
blitz,1,3,2,3
tables,1,3,2,3
decency,1,3,2,3
nervousness,1,3,2,3
correction,1,3,2,3
briefs,1,3,2,3
mccain,1,3,2,3
ncaa,1,3,2,3
briefing,1,3,2,3
cucumbers,1,3,2,3
tabloid,1,3,2,3
blahs,1,3,2,3
daughters,1,3,2,3
cruz,1,3,2,3
bristol,1,3,2,3
nominee,1,3,2,3
nixon,1,3,2,3
nitrate,1,3,2,3
terrorist,1,3,1,3
tended,1,3,1,3
december,1,3,1,3
crutches,1,3,1,3
curbed,1,3,1,3
talked,1,3,2,3
niece,1,3,2,3
cunningham,1,3,2,3
deals,1,3,2,3
mask,1,3,2,3
nap,1,3,2,3
narrator,1,3,2,3
lymph,1,3,2,3
brick,1,3,2,3
zap,1,3,1,3
misconception,1,3,1,3
longtime,1,3,1,3
bennett,1,3,2,3
ordeal,1,3,2,3
looming,1,3,1,3
102,1,3,1,3
wow,1,3,2,3
lipstick,1,3,1,3
cycling,1,3,2,3
czar,1,3,2,3
bourbon,1,3,1,3
modestly,1,3,2,3
located,1,3,1,3
locked,1,3,2,3
openly,1,3,2,3
logical,1,3,2,3
adamant,1,3,1,3
surveyed,1,3,2,3
courses,1,3,1,3
modify,1,3,2,3
defend,1,3,1,3
thermometer,1,3,1,3
moderately,1,3,1,3
creek,1,3,2,3
lining,1,3,2,3
monument,1,3,1,3
mission,1,3,2,3
organizations,1,3,2,3
offended,1,3,1,3
biblical,1,3,1,3
zantac,1,3,2,3
boss,1,3,2,3
declined,1,3,2,3
decorating,1,3,1,3
organisation,1,3,1,3
core,1,3,2,3
surgeons,1,3,2,3
bother,1,3,2,3
bowen,1,3,2,3
teachings,1,3,2,3
dan,1,3,2,3
lion,1,3,2,3
declares,1,3,2,3
gathering,1,3,3,3
upcoming,1,3,3,3
tag,1,3,3,3
mysteries,1,3,2,3
necessity,1,3,3,3
93,1,3,2,3
bears,1,3,3,3
raymond,1,3,2,3
blockbuster,1,3,3,3
gift,1,3,2,3
penn,1,3,3,3
target,1,3,2,3
sealed,1,3,2,3
unnecessarily,1,3,2,3
1982,1,3,3,3
anytime,1,3,3,3
choices,1,3,2,3
peat,1,3,2,3
refuse,1,3,3,3
graham,1,3,2,3
unsure,1,3,2,3
absolutely,1,3,3,3
unstable,1,3,3,3
referred,1,3,2,3
performing,1,3,3,3
reporters,1,3,2,3
arab,1,3,3,3
establishment,1,3,3,3
swearing,1,3,3,3
owen,1,3,2,3
salon,1,3,2,3
efficiently,1,3,3,3
apples,1,3,3,3
overlooked,1,3,3,3
oneself,1,3,3,3
rose,1,3,3,3
opened,1,3,3,3
sources,1,3,3,3
warding,1,3,2,3
engaging,1,3,2,3
courtroom,1,3,2,3
niche,1,3,2,3
flushing,1,3,3,3
formulas,1,3,3,3
fortunately,1,3,3,3
blessing,1,3,3,3
gain,1,3,2,3
functions,1,3,3,3
coat,1,3,3,3
reminds,1,3,3,3
foam,1,3,3,3
competitors,1,3,3,3
arena,1,3,2,3
smart,1,3,2,3
rested,1,3,2,3
farewell,1,3,2,3
requirements,1,3,3,3
affairs,1,3,3,3
paradox,1,3,2,3
discreet,1,3,2,3
bright,1,3,2,3
worthwhile,1,3,3,3
matches,1,3,3,3
contributes,1,3,3,3
stumbling,1,3,1,3
alarming,1,3,3,3
copies,1,3,3,3
sting,1,3,3,3
attracting,1,3,3,3
pillow,1,3,2,3
digest,1,3,3,3
trim,1,3,3,3
shut,1,3,2,3
wishes,1,3,3,3
projects,1,3,3,3
kaiser,1,3,1,3
topic,1,3,3,3
stretch,1,3,2,3
keen,1,3,3,3
workplace,1,3,2,3
prevalence,1,3,2,3
joined,1,3,2,3
settle,1,3,3,3
professionals,1,3,3,3
shaw,1,3,3,3
traditionally,1,3,2,3
pledging,1,3,3,3
amazon,1,3,3,3
wonderful,1,3,3,3
inauguration,1,3,3,3
disabled,1,3,3,3
links,1,3,3,3
discouraged,1,3,2,3
phrase,1,3,2,3
importantly,1,3,3,3
chairman,1,3,3,3
champions,1,3,1,3
thrombosis,1,3,1,3
wins,1,3,1,3
illegally,1,3,3,3
quoted,1,3,3,3
hurting,1,3,3,3
lesser,1,3,3,3
stewed,1,3,3,3
randy,1,3,3,3
purchases,1,3,3,3
convenient,1,3,4,3
warns,1,3,4,3
conference,1,3,3,3
