pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('wings', 'pochard')",pos,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,11.75
"('wings', 'jet')",pos,6.0,32.5,0.0,6.0,0.0,17.5,14.0,1.0,117.25
"('wings', 'dragonfly')",pos,5.0,16.666666666666668,0.0,5.0,0.0,10.666666666666666,6.0,0.0,44.0
"('wings', 'sparrow')",pos,2.75,20.5,0.0,2.75,0.0,11.75,8.25,0.5,121.0
"('wings', 'peregrine')",pos,0.75,11.0,0.0,0.75,0.0,9.0,2.0,0.0,29.0
"('wings', 'babbler')",pos,0.5,6.75,0.0,0.5,0.0,4.0,2.75,0.0,29.0
"('wings', 'merganser')",pos,1.0,4.5,0.0,1.0,0.0,4.5,0.0,0.0,15.5
"('wings', 'tit')",pos,0.0,5.5,0.0,0.0,0.0,4.25,1.25,0.0,34.25
"('wings', 'cock')",pos,3.25,24.75,0.0,3.25,0.0,16.75,8.0,0.0,122.5
"('wings', 'falcon')",pos,5.0,25.5,0.0,5.0,0.0,15.0,10.25,0.25,93.5
"('wings', 'oriole')",pos,0.75,13.25,0.0,0.75,0.0,10.25,3.0,0.0,46.0
"('wings', 'tramcar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'car')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'pushcart')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'cart')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'van')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'minicab')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'jeep')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'queen')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'wagon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'emperor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'bike')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'dray')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'soldier')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'panzer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'camper')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'locomotive')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'flea')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'saloon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'platypus')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'pickup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'scooter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'admiral')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'hobby')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'bandwagon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'caboose')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'racer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'marabout')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'carrier')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'gondola')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'bus')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'silverfish')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'forklift')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'zeppelin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'clarence')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'flatcar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'sedan')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'pen')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'boxcar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'sitter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'copper')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'monarch')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'lorry')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'diner')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'balloon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'truck')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'oxcart')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'limo')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'scrambler')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'viceroy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'subcompact')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'dozer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'limousine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'diver')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'hearse')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'thrasher')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'tractor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'wrecker')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'stroller')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'ant')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'cab')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'cabriolet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'kite')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'caravan')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'engine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'trolley')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'worker')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'cat')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'tricycle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'dumper')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'motorcycle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'cruiser')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'skateboard')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'crab')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'railcar')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'snowplow')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'wheel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'merle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'velocipede')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'parachute')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'trailer')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'carriage')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'bicycle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'automobile')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('wings', 'amphibian')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'puree')",pos,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
"('sweet', 'jam')",pos,0.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,6.5
"('sweet', 'groundnut')",pos,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,3.25
"('sweet', 'lemonade')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0
"('sweet', 'mango')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0
"('sweet', 'orange')",pos,1.0,9.166666666666666,1.0,0.0,0.0,9.166666666666666,0.0,0.0,12.333333333333334
"('sweet', 'pumpkin')",pos,1.0,5.8,1.0,0.0,0.0,5.8,0.0,0.0,9.8
"('sweet', 'cider')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,10.0
"('sweet', 'corn')",pos,1.0,3.5,1.0,0.0,0.0,3.5,0.0,0.0,8.666666666666666
"('sweet', 'breadfruit')",pos,0.2,5.0,0.2,0.0,0.0,5.0,0.0,0.0,1.8
"('sweet', 'beet')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
"('sweet', 'fruit')",pos,1.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,5.666666666666667
"('sweet', 'pea')",pos,1.0,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,8.0
"('sweet', 'pineapple')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,6.2
"('sweet', 'candy')",pos,1.0,9.5,1.0,0.0,0.0,9.5,0.0,0.0,13.0
"('sweet', 'tabasco')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.666666666666667
"('sweet', 'grape')",pos,0.8333333333333334,9.166666666666666,0.8333333333333334,0.0,0.0,9.166666666666666,0.0,0.0,3.8333333333333335
"('sweet', 'tamarind')",pos,1.0,8.8,1.0,0.0,0.0,8.8,0.0,0.0,4.0
"('sweet', 'tea')",pos,1.0,4.8,1.0,0.0,0.0,4.8,0.0,0.0,13.8
"('sweet', 'chilli')",pos,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,3.0
"('sweet', 'cherry')",pos,1.0,9.833333333333334,1.0,0.0,0.0,9.833333333333334,0.0,0.0,13.666666666666666
"('sweet', 'lychee')",pos,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0
"('sweet', 'peach')",pos,0.6666666666666666,10.0,0.6666666666666666,0.0,0.0,10.0,0.0,0.0,9.833333333333334
"('sweet', 'wine')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0
"('sweet', 'ketchup')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
"('sweet', 'biscuit')",pos,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,10.0
"('sweet', 'dewberry')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
"('sweet', 'dessert')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,8.0
"('sweet', 'yoghurt')",pos,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0
"('sweet', 'tater')",pos,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
"('sweet', 'apple')",pos,0.0,9.2,0.0,0.0,0.0,9.2,0.0,0.0,13.8
"('sweet', 'loquat')",pos,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
"('sweet', 'hazelnut')",pos,0.75,7.5,0.75,0.0,0.0,7.5,0.0,0.0,1.75
"('sweet', 'sultana')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
"('sweet', 'mangosteen')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
"('sweet', 'peanut')",pos,1.0,1.75,1.0,0.0,0.0,1.75,0.0,0.0,4.5
"('sweet', 'raspberry')",pos,0.16666666666666666,8.833333333333334,0.16666666666666666,0.0,0.0,8.833333333333334,0.0,0.0,7.333333333333333
"('sweet', 'hackberry')",pos,0.0,3.2,0.0,0.0,0.0,3.2,0.0,0.0,0.0
"('sweet', 'taro')",pos,1.0,0.8,1.0,0.0,0.0,0.8,0.0,0.0,5.4
"('sweet', 'tangerine')",pos,0.8,6.6,0.8,0.0,0.0,6.6,0.0,0.0,6.8
"('sweet', 'walnut')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,10.4
"('sweet', 'grapefruit')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0
"('sweet', 'tomato')",pos,1.0,8.8,1.0,0.0,0.0,8.8,0.0,0.0,10.2
"('sweet', 'spud')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
"('sweet', 'serviceberry')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
"('sweet', 'allspice')",pos,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
"('sweet', 'carrot')",pos,1.0,4.6,1.0,0.0,0.0,4.6,0.0,0.0,7.8
"('sweet', 'doughnut')",pos,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0
"('sweet', 'satsuma')",pos,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.0
"('sweet', 'date')",pos,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,13.0
"('sweet', 'juice')",pos,1.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,14.0
"('sweet', 'saskatoon')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
"('sweet', 'huckleberry')",pos,0.0,1.8,0.0,0.0,0.0,1.8,0.0,0.0,1.0
"('sweet', 'muscat')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.833333333333333
"('sweet', 'banana')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,10.2
"('sweet', 'currant')",pos,0.2,9.0,0.2,0.0,0.0,9.0,0.0,0.0,0.0
"('sweet', 'pie')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,10.5
"('sweet', 'plum')",pos,1.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,10.2
"('sweet', 'pomegranate')",pos,0.8,8.0,0.8,0.0,0.0,8.0,0.0,0.0,4.0
"('sweet', 'yogurt')",pos,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0
"('sweet', 'fennel')",pos,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,3.8
"('sweet', 'apricot')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,3.2
"('sweet', 'litchi')",pos,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
"('sweet', 'blueberry')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,5.6
"('sweet', 'nut')",pos,0.25,5.5,0.25,0.0,0.0,5.5,0.0,0.0,6.5
"('sweet', 'raisin')",pos,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,3.75
"('sweet', 'honey')",pos,1.0,6.666666666666667,1.0,0.0,0.0,6.666666666666667,0.0,0.0,7.333333333333333
"('sweet', 'condiment')",pos,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0
"('sweet', 'squash')",pos,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,6.8
"('sweet', 'cake')",pos,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,11.0
"('sweet', 'sugar')",pos,1.0,6.25,1.0,0.0,0.0,6.25,0.0,0.0,12.0
"('sweet', 'berry')",pos,0.0,7.25,0.0,0.0,0.0,7.25,0.0,0.0,6.5
"('sweet', 'rhubarb')",pos,0.0,7.2,0.0,0.0,0.0,7.2,0.0,0.0,5.0
"('sweet', 'almond')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,9.5
"('sweet', 'melon')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0
"('sweet', 'donut')",pos,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0
"('sweet', 'coconut')",pos,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,6.6
"('sweet', 'pome')",pos,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
"('sweet', 'chocolate')",pos,1.0,7.666666666666667,1.0,0.0,0.0,7.666666666666667,0.0,0.0,13.333333333333334
"('sweet', 'pear')",pos,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,4.8
"('sweet', 'bacca')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
"('sweet', 'watermelon')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0
"('sweet', 'achene')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
"('sweet', 'vegetable')",pos,0.0,5.2,0.0,0.0,0.0,5.2,0.0,0.0,5.4
"('sweet', 'beetroot')",pos,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
"('sweet', 'pepper')",pos,1.0,2.8,1.0,0.0,0.0,2.8,0.0,0.0,8.8
"('sweet', 'cob')",pos,0.8333333333333334,1.3333333333333333,0.8333333333333334,0.0,0.0,1.3333333333333333,0.0,0.0,1.8333333333333333
"('sweet', 'cookie')",pos,0.25,3.0,0.25,0.0,0.0,3.0,0.0,0.0,5.75
"('sweet', 'strawberry')",pos,1.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,7.2
"('sweet', 'plantain')",pos,1.0,2.6,1.0,0.0,0.0,2.6,0.0,0.0,2.6
"('sweet', 'gift')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0
"('sweet', 'parsnip')",pos,0.6,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2.0
"('sweet', 'flavoring')",pos,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0
"('sweet', 'onion')",pos,1.0,1.6,1.0,0.0,0.0,1.6,0.0,0.0,5.8
"('sweet', 'flavor')",pos,1.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,10.5
"('sweet', 'desert')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
"('sweet', 'oyster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'acorn')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'soybean')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'asparagus')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'salad')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'rice')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'veg')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cucumber')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'spinach')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pulse')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'artichoke')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cabbage')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'edda')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cottonseed')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'fry')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cauliflower')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pepperoni')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'lobster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'bean')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'chipotle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'soy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'iceberg')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'emperor')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'flageolet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'legume')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'broccoli')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'vinaigrette')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'crab')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'soup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'jack')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'butter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'chickpea')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'chicken')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'sardine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'cheese')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'grain')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'bulgur')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'hip')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'coffee')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'lime')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'rye')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'sorrel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'wintergreen')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'mussel')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pip')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'freestone')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pod')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'kale')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'peeler')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'linseed')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'amaranth')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'lemon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'bacon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'scallop')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pork')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'avocado')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'spike')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'zucchini')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'ginger')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'radish')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'olive')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'lentil')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'pistachio')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('sweet', 'mast')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('hot', 'fondue')",pos,3.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,6.5
"('hot', 'skillet')",pos,5.0,5.0,2.0,3.0,0.0,4.0,1.0,0.0,13.0
"('hot', 'wok')",pos,6.0,7.5,2.0,2.0,2.0,6.5,1.0,0.0,13.0
"('hot', 'puree')",pos,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0
"('hot', 'tile')",pos,1.5,7.0,0.0,0.0,1.5,4.0,3.0,0.0,24.0
"('hot', 'jar')",pos,3.0,6.666666666666667,0.0,2.3333333333333335,0.6666666666666666,5.333333333333333,1.3333333333333333,0.0,26.0
"('hot', 'summertime')",pos,3.5,5.0,2.0,1.5,0.0,4.0,1.0,0.0,26.0
"('hot', 'pastry')",pos,2.0,5.5,0.0,2.0,0.0,2.0,3.5,0.0,15.5
"('hot', 'fume')",pos,2.5,3.5,0.5,2.0,0.0,2.5,1.0,0.0,14.5
"('hot', 'pot')",pos,7.75,13.25,2.0,4.0,1.75,8.5,4.75,0.0,39.75
"('hot', 'coffee')",pos,3.5,10.166666666666666,1.3333333333333333,1.6666666666666667,0.5,6.166666666666667,4.0,0.0,41.166666666666664
